palazzo dell'Ambrosiana,"Palazzo dell'Ambrosiana, Via Cardinale Federico, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",building,public,0.6709581430769718," La tarda fondazione dell'accademia è dovuta al fatto che nei primi anni del Seicento era già attiva a Milano l'Accademia dell'Aurora del pittore Giovanni Battista Galliani, che tuttavia chiuse nel 1611 per via di uno scandalo a cui era legato il pittore; al che il cardinale Borromeo, dopo aver acquistato lo spazio necessario per ampliare il palazzo dell'Ambrosiana, iniziò ad applicarsi per la creazione della nuova accademia, studiando i regolamenti e i programmi delle migliori scuole di belle arti dell'epoca, tra cui l'Accademia dei Carracci a Bologna, l'Accademia del Disegno di Firenze e la romana Accademia di San Luca. A fondazione avvenuta, programma abituale degli studenti era riprodurre, supervisionati dai maestri, parti di opere di vario tema a partire da dipinti, disegni e sculture originali con diversi tipi di tecniche e materiali:"
Ambrosiana,"Ambrosiana, 22, Via Plinio, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20100, Italia",tourism,hotel,0.22100000000000003,"fu una delle prime biblioteche pubbliche in Europa, e all'attività di biblioteca fu affiancata una stamperia e una scuola per lo studio di lingue classiche e di lingue orientali; questo fu il primo passo per la creazione del vasto polo culturale e museale dell'Ambrosiana. La seconda struttura a fare la sua comparsa fu il Museo Ambrosiano, precursore dell'attuale Pinacoteca Ambrosiana, nel 1618, creato a partire dalla collezione privata di quadri, stampe, sculture e disegni di vario tipo del cardinale Borromeo:"
Pinacoteca Ambrosiana,"Pinacoteca Ambrosiana, 2, Piazza Pio Undicesimo, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",tourism,museum,0.7022748605526187,"questo fu il primo passo per la creazione del vasto polo culturale e museale dell'Ambrosiana. La seconda struttura a fare la sua comparsa fu il Museo Ambrosiano, precursore dell'attuale Pinacoteca Ambrosiana, nel 1618, creato a partire dalla collezione privata di quadri, stampe, sculture e disegni di vario tipo del cardinale Borromeo: la collezione iniziale comprendeva 172 opere, di cui quasi la metà aveva come soggetto storie della tradizione cristiana o temi devozionali."
cappella della,"Cappella Portinari, Via Santa Croce, Ticinese, Municipio 1, Milano, Lombardia, 20136, Italia",tourism,attraction,0.536855406087553,"la cappella di S. Andrea Avellino ospita la pala d'altare dello Svenimento del Beato Andrea Avellino di Francesco Cairo ed è affrescata da Ercole Procaccini il Giovane e Filippo Abbiati; sempre a destra, la cappella della Vergine del Suffragio realizzata da Carlo Buzzi ospita il gruppo scultoreo del Cristo Morto di Giuseppe Rusnati. Sul transetto si possono osservate le tele del Morazzone, di Annibale e Ludovico Carracci, mentre la volta appare affrescata da Tanzio da Varallo."
Moscova,"Moscova, Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",railway,station,0.5400543905581439,"Sul lato sinistro, la terza cappella è ornata da tre tele di Giulio Cesare Procaccini, mentre la seconda, su progetto di Gerolamo Quadrio, contiene un altro ciclo scultoreo del Rusnati, e l'Estasi di san Gaetano su tela del Cerano.  In via della Moscova, si trova la chiesa di Sant'Angelo, edificata in periodo tardomanierista, ma conclusa nel 1630. La facciata è divisa in due ordini, quello inferiore scandito da quattro colonne coronate da altrettante statue, e quello superiore decorato da tre finestroni e coronato da un timpano;"
Certosa di Garegnano,"Certosa di Garegnano, Piazzale ai Laghi, Maggiore - Musocco, Municipio 8, Milano, Lombardia, 20157, Italia",amenity,place_of_worship,0.751279197003829,"Sempre al primo Seicento si possono menzionare la chiesa di Santa Maria Podone su disegno di Fabio Mangone e la chiesa di San Sisto. All'epoca fuori dalle mura della città, oggi in periferia, si trova la Certosa di Garegnano: benché parte della chiesa sia stata edificata in epoca manierista, gran parte degli interni, realizzati nel primo Seicento, rappresentano uno degli esempi più riusciti del barocco milanese."
Maddalena,"La Maddalena, Municipio 7, Milano, Lombardia, 20146, Italia",place,neighbourhood,0.46,"La facciata venne conclusa nel 1608; all'interno la volta della navata fu affrescata da Daniele Crespi con il Sacrificio di Abramo, la Maddalena in estasi, ispirato dagli affreschi del Camerino degli Eremiti a Palazzo Farnese di Giovanni Lanfranco, San Giovanni Battista, più aderente ai modelli classicisti emiliani, e il Cristo in gloria, rappresentato secondo i canoni della Controriforma, a cui si aggiungono varie figure di monaci certosini; la controfacciata è dipinta con le Storie di san Bruno sempre del Crespi:"
San Bruno,"Cascina San Bruno, Campagna, San Colombano al Lambro, Milano, Lombardia, 27013, Italia",place,farm,0.51,"tali realizzazioni sono considerate tra le migliori prove dell'artista. Sono inoltre presenti nella chiesa le pale d'altare dell'Apparizione di Cristo a santa Caterina da Siena di Camillo Procaccini, e San Bruno tra sant'Ugo di Grenoble e san Carlo Borromeo del Genovesino.  Pittura  I protagonista della prima pittura barocca milanese sono, come già specificato, il Cerano, Giulio Cesare Procaccini e il Morazzone."
Procaccini,"Via Giulio Cesare Procaccini, Sarpi, Municipio 8, Milano, Lombardia, 20154, Italia",highway,tertiary,0.31,"Il quadro rappresenta il martirio di due giovani sorella nell'età della Roma imperiale e può essere idealmente diviso nelle tre parti in cui operarono i pittori: al centro è opera del Morazzone il carnefice con in mano uno spadone, i suoi assistenti e l'angioletto con la palma del martirio, il Procaccini si occupò sulla destra di santa Rufina e dell'angelo che porta lei conforto, al Cerano si deve la parte sinistra con il cavaliere, la santa Seconda già decapita e l'angelo che trattiene un cane, intento a lanciarsi sulla testa della santa. Analizzando la carriere e lo stile dei singoli artisti, si può affermare come il committente, Scipione Toso, affidò ciascuna delle parti del quadro a seconda dei temi e degli stili più congeniali ai pittori:"
santa Seconda,"Strada Seconda, Milano San Felice, Segrate, Milano, Lombardia, 20096, Italia",highway,residential,0.31,"Il quadro rappresenta il martirio di due giovani sorella nell'età della Roma imperiale e può essere idealmente diviso nelle tre parti in cui operarono i pittori: al centro è opera del Morazzone il carnefice con in mano uno spadone, i suoi assistenti e l'angioletto con la palma del martirio, il Procaccini si occupò sulla destra di santa Rufina e dell'angelo che porta lei conforto, al Cerano si deve la parte sinistra con il cavaliere, la santa Seconda già decapita e l'angelo che trattiene un cane, intento a lanciarsi sulla testa della santa. Analizzando la carriere e lo stile dei singoli artisti, si può affermare come il committente, Scipione Toso, affidò ciascuna delle parti del quadro a seconda dei temi e degli stili più congeniali ai pittori:"
Palazzo del Senato,"Palazzo del Senato, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",tourism,attraction,0.7424222070032211,"in numero decisamente minore di edifici religiosi e arte sacra, furono realizzati anche palazzi civili, spesso comunque legati a committenze religiose. L'esempio maggiore di architettura civile dell'epoca è il Palazzo del Senato, commissionato nel 1608 da Federico Borromeo per ospitare il Collegio Elvetico: il progetto fu assegnato in origine a Fabio Mangone, ripresa vent'anni dopo dal Richini."
Ospedale maggiore,"Ospedale Maggiore, Piazza dell'Ospedale Maggiore, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",amenity,bicycle_rental,0.31100000000000005,"Particolarità del palazzo è la parte centrale della facciata concava, ideata dal Richini, che si stacca dal più sobrio stile milanese, avvicinandosi ad un più decorato barocco romano, all'interno si trovano due cortili dalle forme più classicistiche del Mangone, definiti da un doppio ordine di logge architravate. Cominciato su ordine di Francesco Sforza, il cantiere per l'Ospedale maggiore del Filarete, da molti anni fermo, riaprì nel 1624 grazie ad un grande lascito di un privato: i progetti di rinnovo furono ancora una volta affidati al Richini e a Fabio Mangone, ai quali si deve la parte centrale della facciata e il grande portale barocco con timpano, fiancheggiato da nicchie con statue, e la rielaborazione del cortile principale con un doppio ordine di logge ad arco con decorazioni in marmo e cotto;"
Filarete,"Via Filarete, Pagano, Municipio 1, Milano, Lombardia, 20145, Italia",highway,unclassified,0.31,"Particolarità del palazzo è la parte centrale della facciata concava, ideata dal Richini, che si stacca dal più sobrio stile milanese, avvicinandosi ad un più decorato barocco romano, all'interno si trovano due cortili dalle forme più classicistiche del Mangone, definiti da un doppio ordine di logge architravate. Cominciato su ordine di Francesco Sforza, il cantiere per l'Ospedale maggiore del Filarete, da molti anni fermo, riaprì nel 1624 grazie ad un grande lascito di un privato: i progetti di rinnovo furono ancora una volta affidati al Richini e a Fabio Mangone, ai quali si deve la parte centrale della facciata e il grande portale barocco con timpano, fiancheggiato da nicchie con statue, e la rielaborazione del cortile principale con un doppio ordine di logge ad arco con decorazioni in marmo e cotto;"
Capitano di Giustizia,"Palazzo del Capitano di Giustizia, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",tourism,attraction,0.6308608703737879,"ai lavori e ai disegni per i lavori presero parte anche artisti come Camillo Procaccini e del Cerano. Si cita infine il palazzo del Capitano di Giustizia, iniziato nel XVI secolo, subì moltissimi rimaneggiamenti e ampliamenti nel corso degli anni: degli interventi seicenteschi rimangono la facciata, con il ricco portale, e il cortile interno a loggia in bugnato."
Zebedia,"Via Zebedia, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",highway,residential,0.31,"ai lati estremi sono presenti due nicchie tipicamente barocche, mentre gli altri tre spazi scanditi dalle paraste son decorati con altorilievi raffiguranti la Flagellazione, la Coronazione di spine e la Deposizione; da notare la similitudine con la chiesa di Sant'Alessandro in Zebedia nei putti posti ai lati della facciata. Le decorazioni all'interno risalgono in gran parte al primo Seicento."
abbazia di Chiaravalle,"Abbazia di Chiaravalle, 4351_14933, Chiaravalle, Municipio 5, Chiaravalle, Milano, Lombardia, 202138, Italia",amenity,place_of_worship,0.7924219600667989,"Nella navata sinistra è un Cristo appare a San Gerolamo che traduce le Sacre Scritture del Legnanino, Madonna e i Santi Pietro e Antonio di Camillo Procaccini e una Trasfigurazione di Giulio Cesare Procaccini. Si segnalano infine alcuni rimaneggiamenti di Gerolamo Quadrio nella chiesa di Santa Maria del Carmine tra il 1673 e il 1676 e il coro in noce di Carlo Garavaglia del 1645 in cui sono raffigurati Episodi della vita di san Bernardo all'abbazia di Chiaravalle.  Architetture civili Benché la seconda metà del Seicento milanese veda un crescente interesse di architetture civili rispetto alla prima metà del secolo, il predominio dell'arte religiosa non venne meno, specie considerando che molti palazzi ebbero comunque una committenza religiosa."
Speranza,"Speranza, Viale delle Rimembranze di Lambrate, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",amenity,cafe,0.22100000000000003,"Di commissione religiosa si può trovare il Seminario Arcivescovile, in particolare il l'ingresso, perfetto esempio di portale barocco, fu disegnato dal Richini nel 1652: costituito da un bugnato liscio e coronato da un architrave trapezoidale, ai lati presenta due cariatidi rappresentanti la Speranza e la Carità. Ad uso delle scuole dei Barnabiti fu invece costruito il Collegio di Sant'Alessandro, costruito su disegno di Lorenzo Binago fu realizzato tra il 1663 e il 1684;"
Speranza,"Speranza, Viale delle Rimembranze di Lambrate, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",amenity,cafe,0.22100000000000003,"il primo piano presenta tre portali sormontati da fastigi o finestre ellittiche, ed è scandito da otto lesene corinzie. L'ordine superiore presenta ai lati due terrazzi con balustre che sorreggono due statue della Fede e della Speranza; al centro è presente un finestrone fastosamente decorato, sormontato da uno stemma recante il motto ""CHARITAS"" del santo titolare della chiesa."
Barnabiti,"Via dei Barnabiti, Cernusco sul Naviglio, Milano, Lombardia, 20063, Italia",highway,pedestrian,0.31,"costituito da un bugnato liscio e coronato da un architrave trapezoidale, ai lati presenta due cariatidi rappresentanti la Speranza e la Carità. Ad uso delle scuole dei Barnabiti fu invece costruito il Collegio di Sant'Alessandro, costruito su disegno di Lorenzo Binago fu realizzato tra il 1663 e il 1684; la facciata di impostazione tardo barocca, talvolta attribuita al Borromini, è divisa in due ordini:"
palazzo Arcivescovile,"Palazzo Arcivescovile, Largo San Carlo, Groppello d'Adda, Cassano d'Adda, Milano, Lombardia, 24045, Italia",building,yes,0.31100000000000005,"al piano terra è di immediato impatto il portale con architrave curvilineo decorato ai lati due cartigli arricciati, mentre al piano superiore le finestre presentano nei frontoni mistilinei dei medaglioni raffiguranti allegorie legate alla cultura. Modifiche minori furono compiute nel palazzo Arcivescovile ad opera di Andrea Biffi, che terminò le sue modifiche nel cortile interno nel 1680. A pochi minuti di cammino dal palazzo Arcivescovile sorge palazzo Durini:"
palazzo Arcivescovile,"Palazzo Arcivescovile, Largo San Carlo, Groppello d'Adda, Cassano d'Adda, Milano, Lombardia, 24045, Italia",building,yes,0.31100000000000005,"Modifiche minori furono compiute nel palazzo Arcivescovile ad opera di Andrea Biffi, che terminò le sue modifiche nel cortile interno nel 1680. A pochi minuti di cammino dal palazzo Arcivescovile sorge palazzo Durini: commissionato nel 1645 dal mercante-banchiere Giovan Battista Durini, il progetto fu assegnato al Richini;"
palazzo Durini,"Palazzo Durini, Via Durini, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",historic,castle,0.5446137428457798,"Modifiche minori furono compiute nel palazzo Arcivescovile ad opera di Andrea Biffi, che terminò le sue modifiche nel cortile interno nel 1680. A pochi minuti di cammino dal palazzo Arcivescovile sorge palazzo Durini: commissionato nel 1645 dal mercante-banchiere Giovan Battista Durini, il progetto fu assegnato al Richini;"
palazzo Annoni,"Palazzo Annoni, Corso di Porta Romana, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",historic,castle,0.5558506578483179,"Il palazzo nel XVIII secolo era sede di una ricca biblioteca e della galleria d'arte privata degli Annoni, che comprendeva tra l'altro quadri di Rubens, Gaudenzio Ferrari e Antoon van Dyck, confiscati dagli austriaci nel 1848. Di fronte a palazzo Annoni è palazzo Acerbi, risalente ai primi anni del Seicento, ma pesantemente ristrutturato durante gli anni della grande peste: la facciata, piuttosto scarna se comparata a quella di fronte, fu arricchita nel Settecento da balconcini curvilinei e maschere ornamentali con figure di leone in prossimità del portale d'ingresso, mentre all'interno, superato il primo sobrio cortile architravato, si può citare il secondo cortile in stile rococò."
palazzo Acerbi,"Palazzo Acerbi, Corso di Porta Romana, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",tourism,attraction,0.5373544917529021,"Il palazzo nel XVIII secolo era sede di una ricca biblioteca e della galleria d'arte privata degli Annoni, che comprendeva tra l'altro quadri di Rubens, Gaudenzio Ferrari e Antoon van Dyck, confiscati dagli austriaci nel 1848. Di fronte a palazzo Annoni è palazzo Acerbi, risalente ai primi anni del Seicento, ma pesantemente ristrutturato durante gli anni della grande peste: la facciata, piuttosto scarna se comparata a quella di fronte, fu arricchita nel Settecento da balconcini curvilinei e maschere ornamentali con figure di leone in prossimità del portale d'ingresso, mentre all'interno, superato il primo sobrio cortile architravato, si può citare il secondo cortile in stile rococò."
Scuole Palatine,"Scuole Palatine, Piazza dei Mercanti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",building,yes,0.6340320544678042,"fu così che iniziò un lungo duello di ristrutturazioni e lavori dei palazzi volto a definire chi delle due famiglie fosse più ricca e potente. Di pubblica utilità fu destinato il palazzo delle Scuole Palatine, che fu edificato sull'area di un palazzo andato in fiamme: i lavori partirono 1644 su progetto di Carlo Buzzi, che per la facciata riprese la struttura del palazzo dei Giureconsulti."
Giureconsulti,"Palazzo dei Giureconsulti, Via del Gallo, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",amenity,conference_centre,0.5365480119372579,"Di pubblica utilità fu destinato il palazzo delle Scuole Palatine, che fu edificato sull'area di un palazzo andato in fiamme: i lavori partirono 1644 su progetto di Carlo Buzzi, che per la facciata riprese la struttura del palazzo dei Giureconsulti. Della costruzione originaria rimane solo la facciata, impostata su più ordini:"
Cairo,"Cairo, Valera, Arese, Milano, Lombardia, 20044, Italia",place,square,0.34500000000000003,"si ricordano tra le sue opere le tele nella chiesa di San Vittore al Corpo e l'Adorazione dei Magi situata un tempo nella demolita chiesa di San Marcellino.  Morti Carlo Francesco Nuvolone o il Cairo, e grazie all'influenza del neoeletto papa Clemente IX e i suoi rapporti con l'arcivescovo Alfonso Litta, l'arte lombarda vede un avvicinamento con quella romana verso un gusto più marcatamente barocco, ciò contribuisce a portare a Milano artisti romani come Salvator Rosa e Pier Francesco Mola, mentre vengono nuovamente favoriti i viaggi di giovani artisti presso Roma, tra cui quelli di Giovanni Ghisolfi e Antonio Busca, da cui scaturisce un nuovo aggiornamento dell'ambiente artistico milanese; non a caso fu assegnata in seguito ad Antonio Busca la cattedra dell'Accademia Ambrosiana."
Bonola,"Bonola, Via Riccardo Bacchelli, Gallaratese, Municipio 8, Milano, Lombardia, 20151, Italia",railway,station,0.5424057754348258,"l'Abbiati e il Lanzani continueranno questa dualità tra classicismo e barocco anche nei primi anni del Settecento. È da notare come molti degli artisti appena citati furono già in contatto per la commissione del ciclo della vita di San Rocco per la chiesa di San Rocco a Miasino, dove lavorarono Bonola, Abbiati, Lanzani e Giuseppe Nuvolone. Negli ultimissimi anni del Seicento si osserva il primo operato di Stefano Legnani, detto il Legnanino e Sebastiano Ricci:"
Abbiati,"Via Filippo Abbiati, Selinunte, Municipio 7, Milano, Lombardia, 20148, Italia",highway,unclassified,0.31,"l'Abbiati e il Lanzani continueranno questa dualità tra classicismo e barocco anche nei primi anni del Settecento. È da notare come molti degli artisti appena citati furono già in contatto per la commissione del ciclo della vita di San Rocco per la chiesa di San Rocco a Miasino, dove lavorarono Bonola, Abbiati, Lanzani e Giuseppe Nuvolone. Negli ultimissimi anni del Seicento si osserva il primo operato di Stefano Legnani, detto il Legnanino e Sebastiano Ricci:"
Stato,"Parco Materiali Ferrovie dello Stato, Cassano d'Adda, Milano, Lombardia, Italia",landuse,railway,0.41," Il Settecento Il Settecento segna una svolta nell'arte e nell'architettura milanese: storicamente segna il passaggio del ducato sotto il dominio degli austriaci, sotto i quali le arti passarono dal servizio di committenze religiose al patriziato e successivamente allo Stato. Si assiste quindi ad una diminuzione della produzione artistica religiosa a vantaggio di quella civile."
Stato,"Parco Materiali Ferrovie dello Stato, Cassano d'Adda, Milano, Lombardia, Italia",landuse,railway,0.41,"Si assiste quindi ad una diminuzione della produzione artistica religiosa a vantaggio di quella civile. Questo periodo, pur contenendo le forme più mature ed esuberanti del barocco milanese, rappresenta una sorta di prodromo della stagione neoclassica milanese, in cui l'arte e l'architettura passarono definitivamente ai servizi della cosa pubblica e dello Stato.  Palazzo Litta Palazzo Litta rappresenta, assieme al Palazzo Clerici, il miglior esempio di architettura barocca settecentesca della città."
Palazzo Clerici,"Palazzo Clerici, Via Clerici, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",historic,castle,0.5769134868042601,"Questo periodo, pur contenendo le forme più mature ed esuberanti del barocco milanese, rappresenta una sorta di prodromo della stagione neoclassica milanese, in cui l'arte e l'architettura passarono definitivamente ai servizi della cosa pubblica e dello Stato.  Palazzo Litta Palazzo Litta rappresenta, assieme al Palazzo Clerici, il miglior esempio di architettura barocca settecentesca della città. Edificato nel Seicento, assegnato ancora una volta il progetto al Richini, fu completato solo nel 1752 a cui si deve l'imponente facciata su progetto di Bartolomeo Bolli."
Palazzo Clerici,"Palazzo Clerici, Via Clerici, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",historic,castle,0.5769134868042601,"Di influenze più marcatamente lombarde fu invece Carlo Donelli, detto il Vimercati, allievo di Ercole Procaccini il Giovane che risentì in particolare dello stile di Daniele Crespi e del Morazzone. Più tardi, concluso il periodo a cavallo dei due secoli, si possono citare nella pittura mitologica e allegorica le figure di Giovan Battista Sassi, Pietro Antonio Magatti e Giovanni Angelo Borroni, di quest'ultimo si ricorda l'affresco Scena olimpica con ratto di Ganimede a Palazzo Clerici.  A partire dal terzo decennio del Settecento si assista ad un cambiamento nel gusto della committenza milanese, che fino ad allora aveva preferito artisti lombardi, a favore della scuola veneziana, su cui spiccano Giambattista Pittoni e il Tiepolo;"
Palazzo Clerici,"Palazzo Clerici, Via Clerici, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",historic,castle,0.5769134868042601,"La sua prima commissione milanese fu a Palazzo Archinto, in cui in cinque sale dipinse un ciclo per celebrare le nozze del committente, esplicitamente raffigurate nel fresco del Trionfo delle arti e delle scienze, andato distrutto dai bombardamenti della seconda guerra mondiale. Il pittore fu qualche anno dopo convocato in Palazzo Dugnani dove affresca i cicli delle Storie di Scipione e Apoteosi di Scipione, passando anche per una breve commissione religiosa della Gloria di San Bernardo in una cappella della chiesa di Sant'Ambrogio, per concludere la sua esperienza milanese con il capolavoro di Palazzo Clerici dell'affresco della Corsa del Carro del Sole a tema mitologico, a cui poi si ispirerà per la committenza del salone imperiale nella Residenza di Würzburg, anch'esso annoverato tra i capolavori del rococò. La presenza del Tiepolo fu così significativa da definire una ""corrente tiepolesca"", di cui il massimo esponente è Biagio Bellotti, con i suoi cicli pittorici a Palazzo Perego e Palazzo Sormani."
Litta,"Palazzo Litta, Corso Magenta, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",tourism,attraction,0.4997018831470392,"all'ultimo piano le finestre dell'ultimo piano presentano parapetti in ferro battuto. Il corpo centrale è coronato da un grande fastigio mistilineo, con scolpito all'interno lo stemma della famiglia Litta sorretto da due mori: la realizzazione di tale fastigio è talvolta attribuita alle maestranze della Fabbrica del Duomo, all'epoca disoccupati, di Elia Vincenzo Buzzi, Carlo Domenico Pozzo e Giuseppe Perego."
Litta,"Palazzo Litta, Corso Magenta, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",tourism,attraction,0.4997018831470392,"sono presenti infine le Nozze di Plutone e Proserpina realizzato da Martin Knoller in un salone minore. Si segnalano infine il cortile dell'orologio, che prende nome dal caratteristico orologio presente, e la vecchia cappella privata dei Litta al pian terreno del palazzo, trasformata poi nel teatro tuttora in uso.  Palazzo Clerici Palazzo Clerici era una delle dimore più prestigiose e sfarzose della Milano settecentesca, tanto che nel 1772 divenne residenza provvisoria ufficiale dell'arciduca Ferdinando, figlio di Maria Teresa d'Austria."
